,Subject,readable_actions,action,average of:
2064,6,STANDING,BodyGyro_Std_Z,-0.947782156
2065,6,STANDING,BodyGyroJerk_Mean_X,-0.103292534
2066,6,STANDING,BodyGyroJerk_Mean_Y,-0.04288283
2067,6,STANDING,BodyGyroJerk_Mean_Z,-0.050643219
2068,6,STANDING,BodyGyroJerk_Std_X,-0.946423593
2069,6,STANDING,BodyGyroJerk_Std_Y,-0.962422164
2070,6,STANDING,BodyGyroJerk_Std_Z,-0.962758177
2071,6,STANDING,BodyAccMag_Mean,-0.945022876
2072,6,STANDING,NameBodyAccMag_Std,-0.93931025
2073,6,STANDING,GravityAccMag_Mean,-0.945022876
2074,6,STANDING,GravityAccMag_Std,-0.93931025
2075,6,STANDING,BodyAccJerkMag_Mean,-0.967102436
2076,6,STANDING,BodyAccJerkMag_Std,-0.956099146
2077,6,STANDING,BodyGyroMag_Mean,-0.939404744
2078,6,STANDING,BodyGyroMag_Std,-0.915891573
2079,6,STANDING,fBodyAcc_Mean_X,-0.977100287
2080,6,STANDING,fBodyAcc_Mean_Y,-0.930336472
2081,6,STANDING,fBodyAcc_Mean_Z,-0.942864017
2082,6,STANDING,fBodyAcc_Std_X,-0.984067374
2083,6,STANDING,fBodyAcc_Std_Y,-0.921449111
2084,6,STANDING,fBodyAcc_Std_Z,-0.922067224
2085,6,STANDING,fBodyAccJerk_Mean_X,-0.973480539
2086,6,STANDING,fBodyAccJerk_Mean_Y,-0.951405465
2087,6,STANDING,fBodyAccJerk_Mean_Z,-0.963743518
2088,6,STANDING,fBodyAccJerk_Std_X,-0.975235678
2089,6,STANDING,fBodyAccJerk_Std_Y,-0.95068145
2090,6,STANDING,fBodyAccJerk_Std_Z,-0.969895846
2091,6,STANDING,fBodyGyro_Mean_X,-0.931612384
2092,6,STANDING,fBodyGyro_Mean_Y,-0.943273146
2093,6,STANDING,fBodyGyro_Mean_Z,-0.943239602
2094,6,STANDING,fBodyGyro_Std_X,-0.952817395
2095,6,STANDING,fBodyGyro_Std_Y,-0.942539174
2096,6,STANDING,fBodyGyro_Std_Z,-0.954455702
2097,6,STANDING,fBodyAccMag_Mean,-0.945949804
2098,6,STANDING,fBodyAccMag_Std,-0.944564108
2099,6,STANDING,fBodyBodyAccJerkMag_Mean,-0.955914005
2100,6,STANDING,fBodyBodyAccJerkMag_Std,-0.955381579
2101,6,LAYING,Body_Acc_Mean_X,0.24865652
2102,6,LAYING,Body_Acc_Mean_Y,-0.010252917
2103,6,LAYING,Body_Acc_Mean_Z,-0.13311957
2104,6,LAYING,Body_Acc_Std_X,-0.934049422
2105,6,LAYING,Body_Acc_Std_Y,-0.924644826
2106,6,LAYING,Body_Acc_Std_Z,-0.9252161
2107,6,LAYING,Gravity_Acc_Mean_X,-0.476709879
2108,6,LAYING,Gravity_Acc_Mean_Y,0.956593814
2109,6,LAYING,Gravity_Acc_Mean_Z,0.175867709
2110,6,LAYING,Gravity_Acc_Std_X,-0.88774631
2111,6,LAYING,Gravity_Acc_Std_Y,-0.959161956
2112,6,LAYING,Gravity_Acc_Std_Z,-0.928130738
2113,6,LAYING,Body_Acc_Jerk_Mean_X,0.096348196
2114,6,LAYING,Body_Acc_Jerk_Mean_Y,-0.001145292
2115,6,LAYING,Body_Acc_Jerk_Mean_Z,0.003288173
2116,6,LAYING,Body_Acc_Jerk_Std_X,-0.966341055
2117,6,LAYING,Body_Acc_Jerk_Std_Y,-0.933674494
2118,6,LAYING,Body_Acc_Jerk_Std_Z,-0.959646055
2119,6,LAYING,BodyGyro_Mean_X,-0.007960503
2120,6,LAYING,BodyGyro_Mean_Y,-0.107218315
2121,6,LAYING,BodyGyro_Mean_Z,0.179102058
2122,6,LAYING,BodyGyro_Std_X,-0.955378225
2123,6,LAYING,BodyGyro_Std_Y,-0.943634949
2124,6,LAYING,BodyGyro_Std_Z,-0.939141879
2125,6,LAYING,BodyGyroJerk_Mean_X,-0.111267285
2126,6,LAYING,BodyGyroJerk_Mean_Y,-0.042410429
2127,6,LAYING,BodyGyroJerk_Mean_Z,-0.071777474
2128,6,LAYING,BodyGyroJerk_Std_X,-0.939611608
2129,6,LAYING,BodyGyroJerk_Std_Y,-0.95862882
2130,6,LAYING,BodyGyroJerk_Std_Z,-0.959579072
2131,6,LAYING,BodyAccMag_Mean,-0.918878851
2132,6,LAYING,NameBodyAccMag_Std,-0.897326246
2133,6,LAYING,GravityAccMag_Mean,-0.918878851
2134,6,LAYING,GravityAccMag_Std,-0.897326246
2135,6,LAYING,BodyAccJerkMag_Mean,-0.954750505
2136,6,LAYING,BodyAccJerkMag_Std,-0.950341934
2137,6,LAYING,BodyGyroMag_Mean,-0.908980175
2138,6,LAYING,BodyGyroMag_Std,-0.920914497
2139,6,LAYING,fBodyAcc_Mean_X,-0.939114254
2140,6,LAYING,fBodyAcc_Mean_Y,-0.923706791
2141,6,LAYING,fBodyAcc_Mean_Z,-0.938044912
2142,6,LAYING,fBodyAcc_Std_X,-0.932462941
2143,6,LAYING,fBodyAcc_Std_Y,-0.92971122
2144,6,LAYING,fBodyAcc_Std_Z,-0.924004748
2145,6,LAYING,fBodyAccJerk_Mean_X,-0.967072437
2146,6,LAYING,fBodyAccJerk_Mean_Y,-0.93604342
2147,6,LAYING,fBodyAccJerk_Mean_Z,-0.954425845
2148,6,LAYING,fBodyAccJerk_Std_X,-0.968619159
2149,6,LAYING,fBodyAccJerk_Std_Y,-0.935717453
2150,6,LAYING,fBodyAccJerk_Std_Z,-0.963567541
2151,6,LAYING,fBodyGyro_Mean_X,-0.93543977
2152,6,LAYING,fBodyGyro_Mean_Y,-0.941771544
2153,6,LAYING,fBodyGyro_Mean_Z,-0.932636613
2154,6,LAYING,fBodyGyro_Std_X,-0.962164979
2155,6,LAYING,fBodyGyro_Std_Y,-0.945365098
2156,6,LAYING,fBodyGyro_Std_Z,-0.947136774
2157,6,LAYING,fBodyAccMag_Mean,-0.912351652
2158,6,LAYING,fBodyAccMag_Std,-0.90537398
2159,6,LAYING,fBodyBodyAccJerkMag_Mean,-0.948655471
2160,6,LAYING,fBodyBodyAccJerkMag_Std,-0.951552664
2161,7,WALKING,Body_Acc_Mean_X,0.275592962
2162,7,WALKING,Body_Acc_Mean_Y,-0.018653665
2163,7,WALKING,Body_Acc_Mean_Z,-0.110912235
2164,7,WALKING,Body_Acc_Std_X,-0.327243241
2165,7,WALKING,Body_Acc_Std_Y,-0.077261856
2166,7,WALKING,Body_Acc_Std_Z,0.159631283
2167,7,WALKING,Gravity_Acc_Mean_X,0.932566472
2168,7,WALKING,Gravity_Acc_Mean_Y,-0.159097004
2169,7,WALKING,Gravity_Acc_Mean_Z,-0.160846924
2170,7,WALKING,Gravity_Acc_Std_X,-0.979851271
2171,7,WALKING,Gravity_Acc_Std_Y,-0.969404155
2172,7,WALKING,Gravity_Acc_Std_Z,-0.952159771
2173,7,WALKING,Body_Acc_Jerk_Mean_X,0.090146265
2174,7,WALKING,Body_Acc_Jerk_Mean_Y,0.018432272
2175,7,WALKING,Body_Acc_Jerk_Mean_Z,-0.021039855
2176,7,WALKING,Body_Acc_Jerk_Std_X,-0.346026226
2177,7,WALKING,Body_Acc_Jerk_Std_Y,-0.054744895
2178,7,WALKING,Body_Acc_Jerk_Std_Z,-0.149488514
2179,7,WALKING,BodyGyro_Mean_X,0.002288352
2180,7,WALKING,BodyGyro_Mean_Y,-0.083711372
2181,7,WALKING,BodyGyro_Mean_Z,0.06411046
2182,7,WALKING,BodyGyro_Std_X,-0.503313517
2183,7,WALKING,BodyGyro_Std_Y,-0.231098305
2184,7,WALKING,BodyGyro_Std_Z,-0.396013535
2185,7,WALKING,BodyGyroJerk_Mean_X,-0.1236542
2186,7,WALKING,BodyGyroJerk_Mean_Y,-0.044776603
2187,7,WALKING,BodyGyroJerk_Mean_Z,-0.049571309
2188,7,WALKING,BodyGyroJerk_Std_X,-0.211667297
2189,7,WALKING,BodyGyroJerk_Std_Y,-0.174136411
2190,7,WALKING,BodyGyroJerk_Std_Z,-0.458302971
2191,7,WALKING,BodyAccMag_Mean,-0.097809044
2192,7,WALKING,NameBodyAccMag_Std,-0.198554708
2193,7,WALKING,GravityAccMag_Mean,-0.097809044
2194,7,WALKING,GravityAccMag_Std,-0.198554708
2195,7,WALKING,BodyAccJerkMag_Mean,-0.1929489
2196,7,WALKING,BodyAccJerkMag_Std,-0.027557329
2197,7,WALKING,BodyGyroMag_Mean,-0.305959351
2198,7,WALKING,BodyGyroMag_Std,-0.198283167
2199,7,WALKING,fBodyAcc_Mean_X,-0.343048406
2200,7,WALKING,fBodyAcc_Mean_Y,-0.06415642
2201,7,WALKING,fBodyAcc_Mean_Z,0.038583225
2202,7,WALKING,fBodyAcc_Std_X,-0.322034908
2203,7,WALKING,fBodyAcc_Std_Y,-0.143721823
2204,7,WALKING,fBodyAcc_Std_Z,0.133316828
2205,7,WALKING,fBodyAccJerk_Mean_X,-0.383715798
2206,7,WALKING,fBodyAccJerk_Mean_Y,-0.123192887
2207,7,WALKING,fBodyAccJerk_Mean_Z,-0.106490373
2208,7,WALKING,fBodyAccJerk_Std_X,-0.365314791
2209,7,WALKING,fBodyAccJerk_Std_Y,-0.043191746
2210,7,WALKING,fBodyAccJerk_Std_Z,-0.190751539
2211,7,WALKING,fBodyGyro_Mean_X,-0.318395105
2212,7,WALKING,fBodyGyro_Mean_Y,-0.151966687
2213,7,WALKING,fBodyGyro_Mean_Z,-0.366733618
2214,7,WALKING,fBodyGyro_Std_X,-0.563615257
2215,7,WALKING,fBodyGyro_Std_Y,-0.290859379
2216,7,WALKING,fBodyGyro_Std_Z,-0.463270018
2217,7,WALKING,fBodyAccMag_Mean,-0.15124365
2218,7,WALKING,fBodyAccMag_Std,-0.351706781
2219,7,WALKING,fBodyBodyAccJerkMag_Mean,-0.03841873
2220,7,WALKING,fBodyBodyAccJerkMag_Std,-0.022138358
2221,7,WALKING_UPSTAIRS,Body_Acc_Mean_X,0.248706923
2222,7,WALKING_UPSTAIRS,Body_Acc_Mean_Y,-0.027563901
2223,7,WALKING_UPSTAIRS,Body_Acc_Mean_Z,-0.143769689
2224,7,WALKING_UPSTAIRS,Body_Acc_Std_X,-0.294872974
2225,7,WALKING_UPSTAIRS,Body_Acc_Std_Y,-0.326160023
2226,7,WALKING_UPSTAIRS,Body_Acc_Std_Z,-0.145665026
2227,7,WALKING_UPSTAIRS,Gravity_Acc_Mean_X,0.81874656
2228,7,WALKING_UPSTAIRS,Gravity_Acc_Mean_Y,-0.240950944
2229,7,WALKING_UPSTAIRS,Gravity_Acc_Mean_Z,-0.40359971
2230,7,WALKING_UPSTAIRS,Gravity_Acc_Std_X,-0.932823053
2231,7,WALKING_UPSTAIRS,Gravity_Acc_Std_Y,-0.939774255
2232,7,WALKING_UPSTAIRS,Gravity_Acc_Std_Z,-0.88167591
2233,7,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_X,0.072464994
2234,7,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_Y,-0.000812387
2235,7,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_Z,-7.45E-05
2236,7,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_X,-0.415153116
2237,7,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_Y,-0.519897596
2238,7,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_Z,-0.607808436
2239,7,WALKING_UPSTAIRS,BodyGyro_Mean_X,-0.138778108
2240,7,WALKING_UPSTAIRS,BodyGyro_Mean_Y,-0.00247162
2241,7,WALKING_UPSTAIRS,BodyGyro_Mean_Z,0.139217072
2242,7,WALKING_UPSTAIRS,BodyGyro_Std_X,-0.363853237
2243,7,WALKING_UPSTAIRS,BodyGyro_Std_Y,-0.572996821
2244,7,WALKING_UPSTAIRS,BodyGyro_Std_Z,-0.348980051
2245,7,WALKING_UPSTAIRS,BodyGyroJerk_Mean_X,-0.085664087
2246,7,WALKING_UPSTAIRS,BodyGyroJerk_Mean_Y,-0.048221911
2247,7,WALKING_UPSTAIRS,BodyGyroJerk_Mean_Z,-0.072451748
2248,7,WALKING_UPSTAIRS,BodyGyroJerk_Std_X,-0.616812659
2249,7,WALKING_UPSTAIRS,BodyGyroJerk_Std_Y,-0.67124374
2250,7,WALKING_UPSTAIRS,BodyGyroJerk_Std_Z,-0.682184176
2251,7,WALKING_UPSTAIRS,BodyAccMag_Mean,-0.198074438
2252,7,WALKING_UPSTAIRS,NameBodyAccMag_Std,-0.334744607
2253,7,WALKING_UPSTAIRS,GravityAccMag_Mean,-0.198074438
2254,7,WALKING_UPSTAIRS,GravityAccMag_Std,-0.334744607
2255,7,WALKING_UPSTAIRS,BodyAccJerkMag_Mean,-0.458695232
2256,7,WALKING_UPSTAIRS,BodyAccJerkMag_Std,-0.471265711
2257,7,WALKING_UPSTAIRS,BodyGyroMag_Mean,-0.239099166
2258,7,WALKING_UPSTAIRS,BodyGyroMag_Std,-0.418144852
2259,7,WALKING_UPSTAIRS,fBodyAcc_Mean_X,-0.336199426
2260,7,WALKING_UPSTAIRS,fBodyAcc_Mean_Y,-0.381590523
2261,7,WALKING_UPSTAIRS,fBodyAcc_Mean_Z,-0.317461021
2262,7,WALKING_UPSTAIRS,fBodyAcc_Std_X,-0.279870086
2263,7,WALKING_UPSTAIRS,fBodyAcc_Std_Y,-0.341025553
2264,7,WALKING_UPSTAIRS,fBodyAcc_Std_Z,-0.124912269
2265,7,WALKING_UPSTAIRS,fBodyAccJerk_Mean_X,-0.454647882
2266,7,WALKING_UPSTAIRS,fBodyAccJerk_Mean_Y,-0.53707567
2267,7,WALKING_UPSTAIRS,fBodyAccJerk_Mean_Z,-0.581764527
2268,7,WALKING_UPSTAIRS,fBodyAccJerk_Std_X,-0.426974026
2269,7,WALKING_UPSTAIRS,fBodyAccJerk_Std_Y,-0.534191303
2270,7,WALKING_UPSTAIRS,fBodyAccJerk_Std_Z,-0.631919609
2271,7,WALKING_UPSTAIRS,fBodyGyro_Mean_X,-0.383889343
2272,7,WALKING_UPSTAIRS,fBodyGyro_Mean_Y,-0.567920266
2273,7,WALKING_UPSTAIRS,fBodyGyro_Mean_Z,-0.408150267
2274,7,WALKING_UPSTAIRS,fBodyGyro_Std_X,-0.368636961
2275,7,WALKING_UPSTAIRS,fBodyGyro_Std_Y,-0.579964615
2276,7,WALKING_UPSTAIRS,fBodyGyro_Std_Z,-0.393062891
2277,7,WALKING_UPSTAIRS,fBodyAccMag_Mean,-0.378618762
2278,7,WALKING_UPSTAIRS,fBodyAccMag_Std,-0.415307107
2279,7,WALKING_UPSTAIRS,fBodyBodyAccJerkMag_Mean,-0.454783247
2280,7,WALKING_UPSTAIRS,fBodyBodyAccJerkMag_Std,-0.497441363
2281,7,WALKING_DOWNSTAIRS,Body_Acc_Mean_X,0.28030708
2282,7,WALKING_DOWNSTAIRS,Body_Acc_Mean_Y,-0.016633237
2283,7,WALKING_DOWNSTAIRS,Body_Acc_Mean_Z,-0.096938309
2284,7,WALKING_DOWNSTAIRS,Body_Acc_Std_X,0.06608156
2285,7,WALKING_DOWNSTAIRS,Body_Acc_Std_Y,-0.138179073
2286,7,WALKING_DOWNSTAIRS,Body_Acc_Std_Z,-0.063640245
2287,7,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_X,0.930623633
2288,7,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_Y,-0.129871673
2289,7,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_Z,-0.154935539
2290,7,WALKING_DOWNSTAIRS,Gravity_Acc_Std_X,-0.964875963
2291,7,WALKING_DOWNSTAIRS,Gravity_Acc_Std_Y,-0.952678694
2292,7,WALKING_DOWNSTAIRS,Gravity_Acc_Std_Z,-0.928756469
2293,7,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_X,0.096892618
2294,7,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_Y,-0.019106108
2295,7,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_Z,-0.016039039
2296,7,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_X,0.028503393
2297,7,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_Y,-0.296279675
2298,7,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_Z,-0.347107758
2299,7,WALKING_DOWNSTAIRS,BodyGyro_Mean_X,-0.105409613
2300,7,WALKING_DOWNSTAIRS,BodyGyro_Mean_Y,-0.049717461
2301,7,WALKING_DOWNSTAIRS,BodyGyro_Mean_Z,0.116894769
2302,7,WALKING_DOWNSTAIRS,BodyGyro_Std_X,-0.407744096
2303,7,WALKING_DOWNSTAIRS,BodyGyro_Std_Y,-0.292626136
2304,7,WALKING_DOWNSTAIRS,BodyGyro_Std_Z,-0.401051416
2305,7,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_X,-0.059727351
2306,7,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_Y,-0.038190428
2307,7,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_Z,-0.078946934
2308,7,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_X,-0.510731018
2309,7,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_Y,-0.299520205
2310,7,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_Z,-0.425200372
2311,7,WALKING_DOWNSTAIRS,BodyAccMag_Mean,0.019879529
2312,7,WALKING_DOWNSTAIRS,NameBodyAccMag_Std,0.214544028
2313,7,WALKING_DOWNSTAIRS,GravityAccMag_Mean,0.019879529
2314,7,WALKING_DOWNSTAIRS,GravityAccMag_Std,0.214544028
2315,7,WALKING_DOWNSTAIRS,BodyAccJerkMag_Mean,-0.170319619
2316,7,WALKING_DOWNSTAIRS,BodyAccJerkMag_Std,0.090183628
2317,7,WALKING_DOWNSTAIRS,BodyGyroMag_Mean,-0.188740819
2318,7,WALKING_DOWNSTAIRS,BodyGyroMag_Std,-0.259751603
2319,7,WALKING_DOWNSTAIRS,fBodyAcc_Mean_X,0.044342832
2320,7,WALKING_DOWNSTAIRS,fBodyAcc_Mean_Y,-0.145302311
2321,7,WALKING_DOWNSTAIRS,fBodyAcc_Mean_Z,-0.139216222
2322,7,WALKING_DOWNSTAIRS,fBodyAcc_Std_X,0.07301108
2323,7,WALKING_DOWNSTAIRS,fBodyAcc_Std_Y,-0.190187141
2324,7,WALKING_DOWNSTAIRS,fBodyAcc_Std_Z,-0.100121493
2325,7,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_X,-0.030522669
2326,7,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_Y,-0.31623651
2327,7,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_Z,-0.296494903
2328,7,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_X,-0.004262891
2329,7,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_Y,-0.32437856
2330,7,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_Z,-0.397774503
2331,7,WALKING_DOWNSTAIRS,fBodyGyro_Mean_X,-0.33930147
2332,7,WALKING_DOWNSTAIRS,fBodyGyro_Mean_Y,-0.214443073
2333,7,WALKING_DOWNSTAIRS,fBodyGyro_Mean_Z,-0.299600268
2334,7,WALKING_DOWNSTAIRS,fBodyGyro_Std_X,-0.432730974
2335,7,WALKING_DOWNSTAIRS,fBodyGyro_Std_Y,-0.351717743
2336,7,WALKING_DOWNSTAIRS,fBodyGyro_Std_Z,-0.495120053
2337,7,WALKING_DOWNSTAIRS,fBodyAccMag_Mean,0.218911066
2338,7,WALKING_DOWNSTAIRS,fBodyAccMag_Std,0.021444098
2339,7,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag_Mean,0.067389886
2340,7,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag_Std,0.10785684
2341,7,SITTING,Body_Acc_Mean_X,0.284674637
2342,7,SITTING,Body_Acc_Mean_Y,-0.014610976
2343,7,SITTING,Body_Acc_Mean_Z,-0.122464598
2344,7,SITTING,Body_Acc_Std_X,-0.972668375
2345,7,SITTING,Body_Acc_Std_Y,-0.909454699
2346,7,SITTING,Body_Acc_Std_Z,-0.856532941
2347,7,SITTING,Gravity_Acc_Mean_X,0.969147824
2348,7,SITTING,Gravity_Acc_Mean_Y,0.006088466
2349,7,SITTING,Gravity_Acc_Mean_Z,0.064963625
2350,7,SITTING,Gravity_Acc_Std_X,-0.957082433
2351,7,SITTING,Gravity_Acc_Std_Y,-0.945436265
2352,7,SITTING,Gravity_Acc_Std_Z,-0.868602535
2353,7,SITTING,Body_Acc_Jerk_Mean_X,0.066851979
2354,7,SITTING,Body_Acc_Jerk_Mean_Y,0.011686342
2355,7,SITTING,Body_Acc_Jerk_Mean_Z,0.016200414
2356,7,SITTING,Body_Acc_Jerk_Std_X,-0.982158098
2357,7,SITTING,Body_Acc_Jerk_Std_Y,-0.969458676
2358,7,SITTING,Body_Acc_Jerk_Std_Z,-0.972256473
2359,7,SITTING,BodyGyro_Mean_X,-0.049637972
2360,7,SITTING,BodyGyro_Mean_Y,-0.033611965
2361,7,SITTING,BodyGyro_Mean_Z,0.025947666
2362,7,SITTING,BodyGyro_Std_X,-0.941870953
2363,7,SITTING,BodyGyro_Std_Y,-0.944124336
2364,7,SITTING,BodyGyro_Std_Z,-0.937021209
2365,7,SITTING,BodyGyroJerk_Mean_X,-0.093815563
2366,7,SITTING,BodyGyroJerk_Mean_Y,-0.039644489
2367,7,SITTING,BodyGyroJerk_Mean_Z,-0.045456627
2368,7,SITTING,BodyGyroJerk_Std_X,-0.974369046
2369,7,SITTING,BodyGyroJerk_Std_Y,-0.981024681
2370,7,SITTING,BodyGyroJerk_Std_Z,-0.980954665
2371,7,SITTING,BodyAccMag_Mean,-0.918432107
2372,7,SITTING,NameBodyAccMag_Std,-0.88195762
2373,7,SITTING,GravityAccMag_Mean,-0.918432107
2374,7,SITTING,GravityAccMag_Std,-0.88195762
2375,7,SITTING,BodyAccJerkMag_Mean,-0.976559676
2376,7,SITTING,BodyAccJerkMag_Std,-0.970243274
2377,7,SITTING,BodyGyroMag_Mean,-0.897870535
2378,7,SITTING,BodyGyroMag_Std,-0.898063314
2379,7,SITTING,fBodyAcc_Mean_X,-0.972697127
2380,7,SITTING,fBodyAcc_Mean_Y,-0.931490634
2381,7,SITTING,fBodyAcc_Mean_Z,-0.904675338
2382,7,SITTING,fBodyAcc_Std_X,-0.972879966
2383,7,SITTING,fBodyAcc_Std_Y,-0.904629196
2384,7,SITTING,fBodyAcc_Std_Z,-0.844083053
2385,7,SITTING,fBodyAccJerk_Mean_X,-0.982037244
2386,7,SITTING,fBodyAccJerk_Mean_Y,-0.969423613
2387,7,SITTING,fBodyAccJerk_Mean_Z,-0.968503505
2388,7,SITTING,fBodyAccJerk_Std_X,-0.984026344
2389,7,SITTING,fBodyAccJerk_Std_Y,-0.97181498
2390,7,SITTING,fBodyAccJerk_Std_Z,-0.974699194
2391,7,SITTING,fBodyGyro_Mean_X,-0.943631758
2392,7,SITTING,fBodyGyro_Mean_Y,-0.956678065
2393,7,SITTING,fBodyGyro_Mean_Z,-0.947419933
2394,7,SITTING,fBodyGyro_Std_X,-0.942726423
2395,7,SITTING,fBodyGyro_Std_Y,-0.93824472
2396,7,SITTING,fBodyGyro_Std_Z,-0.939826018
2397,7,SITTING,fBodyAccMag_Mean,-0.908956776
2398,7,SITTING,fBodyAccMag_Std,-0.886915638
2399,7,SITTING,fBodyBodyAccJerkMag_Mean,-0.970954184
2400,7,SITTING,fBodyBodyAccJerkMag_Std,-0.968494868
2401,7,STANDING,Body_Acc_Mean_X,0.282723539
2402,7,STANDING,Body_Acc_Mean_Y,-0.014574034
2403,7,STANDING,Body_Acc_Mean_Z,-0.09977783
2404,7,STANDING,Body_Acc_Std_X,-0.97930757
2405,7,STANDING,Body_Acc_Std_Y,-0.923400922
2406,7,STANDING,Body_Acc_Std_Z,-0.917064168
2407,7,STANDING,Gravity_Acc_Mean_X,0.958728688
2408,7,STANDING,Gravity_Acc_Mean_Y,-0.117607049
2409,7,STANDING,Gravity_Acc_Mean_Z,-0.051657372
2410,7,STANDING,Gravity_Acc_Std_X,-0.987917504
2411,7,STANDING,Gravity_Acc_Std_Y,-0.966162999
2412,7,STANDING,Gravity_Acc_Std_Z,-0.939161015
2413,7,STANDING,Body_Acc_Jerk_Mean_X,0.075191511
2414,7,STANDING,Body_Acc_Jerk_Mean_Y,0.006947004
2415,7,STANDING,Body_Acc_Jerk_Mean_Z,-0.010842029
2416,7,STANDING,Body_Acc_Jerk_Std_X,-0.976403545
2417,7,STANDING,Body_Acc_Jerk_Std_Y,-0.96581061
2418,7,STANDING,Body_Acc_Jerk_Std_Z,-0.972060053
2419,7,STANDING,BodyGyro_Mean_X,-0.029158221
2420,7,STANDING,BodyGyro_Mean_Y,-0.077433644
2421,7,STANDING,BodyGyro_Mean_Z,0.0851045
2422,7,STANDING,BodyGyro_Std_X,-0.945247687
2423,7,STANDING,BodyGyro_Std_Y,-0.949646947
2424,7,STANDING,BodyGyro_Std_Z,-0.951630777
2425,7,STANDING,BodyGyroJerk_Mean_X,-0.090153966
2426,7,STANDING,BodyGyroJerk_Mean_Y,-0.041279761
2427,7,STANDING,BodyGyroJerk_Mean_Z,-0.054539002
2428,7,STANDING,BodyGyroJerk_Std_X,-0.965983398
2429,7,STANDING,BodyGyroJerk_Std_Y,-0.976837757
2430,7,STANDING,BodyGyroJerk_Std_Z,-0.978166791
2431,7,STANDING,BodyAccMag_Mean,-0.942724659
2432,7,STANDING,NameBodyAccMag_Std,-0.933590157
2433,7,STANDING,GravityAccMag_Mean,-0.942724659
2434,7,STANDING,GravityAccMag_Std,-0.933590157
2435,7,STANDING,BodyAccJerkMag_Mean,-0.973381306
2436,7,STANDING,BodyAccJerkMag_Std,-0.968566356
2437,7,STANDING,BodyGyroMag_Mean,-0.943425565
2438,7,STANDING,BodyGyroMag_Std,-0.918438959
2439,7,STANDING,fBodyAcc_Mean_X,-0.976681834
2440,7,STANDING,fBodyAcc_Mean_Y,-0.941883784
2441,7,STANDING,fBodyAcc_Mean_Z,-0.93855052
2442,7,STANDING,fBodyAcc_Std_X,-0.980541336
2443,7,STANDING,fBodyAcc_Std_Y,-0.919118753
2444,7,STANDING,fBodyAcc_Std_Z,-0.912358814
2445,7,STANDING,fBodyAccJerk_Mean_X,-0.976323086
2446,7,STANDING,fBodyAccJerk_Mean_Y,-0.967165093
2447,7,STANDING,fBodyAccJerk_Mean_Z,-0.968229643
2448,7,STANDING,fBodyAccJerk_Std_X,-0.978729083
2449,7,STANDING,fBodyAccJerk_Std_Y,-0.96685029
2450,7,STANDING,fBodyAccJerk_Std_Z,-0.974533711
2451,7,STANDING,fBodyGyro_Mean_X,-0.938121638
2452,7,STANDING,fBodyGyro_Mean_Y,-0.957548671
2453,7,STANDING,fBodyGyro_Mean_Z,-0.957165056
2454,7,STANDING,fBodyGyro_Std_X,-0.947891986
2455,7,STANDING,fBodyGyro_Std_Y,-0.945818158
2456,7,STANDING,fBodyGyro_Std_Z,-0.954339406
2457,7,STANDING,fBodyAccMag_Mean,-0.94561145
2458,7,STANDING,fBodyAccMag_Std,-0.937287965
2459,7,STANDING,fBodyBodyAccJerkMag_Mean,-0.967417888
2460,7,STANDING,fBodyBodyAccJerkMag_Std,-0.969092162
2461,7,LAYING,Body_Acc_Mean_X,0.250176694
2462,7,LAYING,Body_Acc_Mean_Y,-0.020441152
2463,7,LAYING,Body_Acc_Mean_Z,-0.101361037
2464,7,LAYING,Body_Acc_Std_X,-0.93651361
2465,7,LAYING,Body_Acc_Std_Y,-0.926262669
2466,7,LAYING,Body_Acc_Std_Z,-0.952978366
2467,7,LAYING,Gravity_Acc_Mean_X,-0.502814251
